Inventory_ID,PO_ID,Product_ID,Warehouse_ID,Snapshot_Date,Opening_Stock,Stock_In,Stock_Out,Closing_Stock,Reorder_Level,Safety_Stock,Inventory_Value_INR,Stock_Status,Capacity_Utilization_Percent,Calculated_Closing_Stock,Inventory_Quality_Flag
INVT003041,PO003041,P0059,WH005,2025-04-09,77,209,26,260,460,48,16828598.8,Reorder,1.12,260,Valid
INVT003042,PO003042,P0257,WH006,2026-02-16,1000,424,586,838,336,211,56635115.46,Normal,4.04,838,Valid
INVT003043,PO003043,P0152,WH008,2026-06-19,338,787,336,789,360,101,22917270.33,Normal,3.88,789,Valid
INVT003044,PO003044,P0103,WH010,2025-05-31,464,408,314,558,161,185,11564650.44,Normal,1.9300000000000002,558,Valid
INVT003045,PO003045,P0083,WH005,2026-04-29,1523,855,31,2347,435,180,132459727.8,Overstock,10.1,2347,Valid
INVT003046,PO003046,P0160,WH006,2025-12-09,17,412,140,289,173,173,12398261.84,Normal,1.3900000000000001,289,Valid
INVT003047,PO003047,P0116,WH008,2025-08-04,81,176,21,236,51,95,17822085.16,Normal,1.16,236,Valid
INVT003048,PO003048,P0060,WH007,2025-07-26,796,799,430,1165,311,48,5722911.05,Normal,20.2,1165,Valid
INVT003049,PO003049,P0266,WH008,2026-05-05,277,522,320,479,470,103,34765364.95,Normal,2.36,479,Valid
INVT003050,PO003050,P0016,WH005,2025-02-07,58,218,213,63,38,195,5548389.21,Normal,0.27,63,Valid
INVT003051,PO003051,P0149,WH006,2026-06-09,394,433,546,281,487,100,14009004.91,Reorder,1.35,281,Valid
INVT003052,PO003052,P0234,WH008,2025-04-01,70,661,631,100,150,113,2484299.0,Reorder,0.49,100,Valid
INVT003053,PO003053,P0287,WH009,2025-04-13,1015,935,1382,568,254,99,45597154.24,Normal,2.12,568,Valid
INVT003054,PO003054,P0083,WH008,2026-04-21,787,670,194,1263,435,180,64884818.91,Normal,6.21,1263,Valid
INVT003055,PO003055,P0036,WH009,2025-09-16,826,46,63,809,499,189,67320481.96,Normal,3.02,809,Valid
INVT003056,PO003056,P0292,WH007,2025-03-02,303,297,190,410,355,98,24580381.5,Normal,7.11,410,Valid
INVT003057,PO003057,P0270,WH008,2025-12-22,1343,154,91,1406,429,112,108002972.6,Normal,6.91,1406,Valid
INVT003058,PO003058,P0161,WH009,2026-05-18,5,520,129,396,40,242,20054671.56,Overstock,1.48,396,Valid
INVT003059,PO003059,P0141,WH006,2026-05-04,464,460,92,832,230,103,20735295.36,Normal,4.01,832,Valid
INVT003060,PO003060,P0280,WH008,2026-06-01,663,967,852,778,269,158,27715300.84,Normal,3.83,778,Valid
INVT003061,PO003061,P0258,WH008,2025-06-19,711,33,16,728,331,246,20762276.08,Normal,3.58,728,Valid
INVT003062,PO003062,P0252,WH010,2025-09-15,365,857,408,814,413,213,879282.8,Normal,2.81,814,Valid
INVT003063,PO003063,P0106,WH008,2025-01-05,737,444,109,1072,213,184,18147459.2,Overstock,5.27,1072,Valid
INVT003064,PO003064,P0128,WH010,2026-02-24,137,594,575,156,404,136,5094323.52,Reorder,0.54,156,Valid
INVT003065,PO003065,P0181,WH007,2025-07-03,24,28,27,25,31,180,75956.25,Reorder,0.43,25,Valid
INVT003066,PO003066,P0229,WH007,2025-01-26,88,360,295,153,220,105,1051801.56,Reorder,2.65,153,Valid
INVT003067,PO003067,P0079,WH008,2025-02-06,128,862,1252,0,63,108,0.0,Stockout,0.0,0,Valid
INVT003068,PO003068,P0133,WH009,2026-03-31,140,912,1028,24,118,125,1689690.72,Reorder,0.09,24,Valid
INVT003069,PO003069,P0218,WH006,2025-04-06,95,917,552,460,52,176,23328568.8,Overstock,2.22,460,Valid
INVT003070,PO003070,P0186,WH005,2026-06-06,5,731,731,5,147,34,303190.8,Reorder,0.02,5,Valid
INVT003071,PO003071,P0197,WH009,2025-11-01,859,350,134,1075,223,17,23645775.25,Normal,4.02,1075,Valid
INVT003072,PO003072,P0199,WH008,2025-03-01,1175,324,427,1072,325,187,64204663.52,Normal,5.27,1072,Valid
INVT003073,PO003073,P0090,WH005,2025-12-11,31,307,272,66,76,160,4863233.76,Reorder,0.28,66,Valid
INVT003074,PO003074,P0192,WH007,2025-05-02,806,650,974,482,215,162,22154137.08,Normal,8.36,482,Valid
INVT003075,PO003075,P0047,WH010,2025-12-17,290,239,264,265,224,237,22752115.6,Normal,0.92,265,Valid
INVT003076,PO003076,P0094,WH006,2026-05-21,796,477,161,1112,216,65,26729055.04,Overstock,5.36,1112,Valid
INVT003077,PO003077,P0008,WH005,2026-01-15,79,690,728,41,81,100,2548769.92,Reorder,0.18,41,Valid
INVT003078,PO003078,P0205,WH008,2025-02-26,1588,713,45,2256,480,72,54593801.28,Normal,11.09,2256,Valid
INVT003079,PO003079,P0152,WH007,2025-10-31,1117,823,901,1039,360,101,29815829.74,Normal,18.02,1039,Valid
INVT003080,PO003080,P0237,WH008,2025-12-06,679,250,375,554,290,24,15226845.12,Normal,2.7199999999999998,554,Valid
INVT003081,PO003081,P0244,WH005,2025-11-14,158,356,516,0,54,42,0.0,Stockout,0.0,0,Valid
INVT003082,PO003082,P0062,WH010,2026-08-04,239,915,912,242,299,57,15319427.64,Reorder,0.84,242,Valid
INVT003083,PO003083,P0143,WH010,2025-07-15,26,342,414,0,36,230,0.0,Stockout,0.0,0,Valid
INVT003084,PO003084,P0085,WH010,2026-03-09,561,354,426,489,306,81,31776789.69,Normal,1.69,489,Valid
INVT003085,PO003085,P0012,WH007,2026-08-03,196,923,1289,0,307,35,0.0,Stockout,0.0,0,Valid
INVT003086,PO003086,P0276,WH006,2026-05-26,3,426,125,304,382,193,23104936.32,Reorder,1.46,304,Valid
INVT003087,PO003087,P0264,WH007,2025-11-29,494,207,132,569,126,166,7418883.74,Normal,9.87,569,Valid
INVT003088,PO003088,P0134,WH008,2025-10-11,66,825,711,180,245,14,2829567.6,Reorder,0.89,180,Valid
INVT003089,PO003089,P0210,WH009,2026-06-25,250,596,188,658,136,236,45181168.62,Normal,2.46,658,Valid
INVT003090,PO003090,P0263,WH007,2025-03-08,256,31,2,285,72,247,22665494.25,Normal,4.94,285,Valid
INVT003091,PO003091,P0120,WH008,2025-10-07,459,114,147,426,236,214,35670304.86,Normal,2.09,426,Valid
INVT003092,PO003092,P0234,WH007,2025-10-24,321,540,384,477,150,113,10423618.65,Normal,8.27,477,Valid
INVT003093,PO003093,P0218,WH009,2026-06-21,181,522,233,470,52,176,21922506.1,Overstock,1.76,470,Valid
INVT003094,PO003094,P0111,WH010,2025-10-01,19,392,153,258,40,62,3291435.0,Overstock,0.89,258,Valid
INVT003095,PO003095,P0117,WH005,2025-10-12,1467,452,505,1414,490,224,67913373.64,Normal,6.09,1414,Valid
INVT003096,PO003096,P0150,WH010,2025-04-05,27,939,1182,0,80,75,0.0,Stockout,0.0,0,Valid
INVT003097,PO003097,P0195,WH005,2025-07-29,54,514,441,127,97,205,7833752.43,Normal,0.55,127,Valid
INVT003098,PO003098,P0140,WH010,2026-07-29,1011,430,41,1400,462,58,97167196.0,Normal,4.84,1400,Valid
INVT003099,PO003099,P0013,WH006,2025-06-06,1572,812,907,1477,440,231,21626101.07,Normal,7.11,1477,Valid
INVT003100,PO003100,P0147,WH009,2026-07-26,1267,910,252,1925,335,66,142563940.8,Overstock,7.19,1925,Valid
INVT003101,PO003101,P0066,WH010,2025-09-25,955,570,351,1174,379,91,56580225.6,Normal,4.06,1174,Valid
INVT003102,PO003102,P0191,WH007,2026-06-30,1031,321,57,1295,429,204,108490684.1,Normal,22.46,1295,Valid
INVT003103,PO003103,P0053,WH009,2026-01-05,51,439,382,108,53,166,3745037.16,Normal,0.4,108,Valid
INVT003104,PO003104,P0112,WH009,2025-05-12,827,771,761,837,439,184,18776111.31,Normal,3.13,837,Valid
INVT003105,PO003105,P0207,WH009,2025-03-12,105,840,624,321,32,142,11127795.63,Overstock,1.2,321,Valid
INVT003106,PO003106,P0009,WH005,2025-06-30,460,447,636,271,435,127,13094009.98,Reorder,1.17,271,Valid
INVT003107,PO003107,P0005,WH010,2025-01-15,343,524,200,667,145,104,21908495.44,Normal,2.3,667,Valid
INVT003108,PO003108,P0248,WH007,2026-01-04,192,751,173,770,444,184,66068102.1,Normal,13.35,770,Valid
INVT003109,PO003109,P0147,WH006,2025-08-04,1311,652,555,1408,335,66,107869189.1,Normal,6.78,1408,Valid
INVT003110,PO003110,P0240,WH005,2025-04-02,1206,300,235,1271,378,29,98441580.97,Normal,5.47,1271,Valid
INVT003111,PO003111,P0022,WH007,2026-03-01,1377,699,468,1608,356,116,105389204.4,Normal,27.88,1608,Valid
INVT003112,PO003112,P0121,WH010,2026-02-01,67,898,511,454,119,200,8269183.24,Normal,1.57,454,Valid
INVT003113,PO003113,P0240,WH008,2025-12-19,1361,229,5,1585,378,29,137322862.6,Normal,7.79,1585,Valid
INVT003114,PO003114,P0001,WH009,2025-08-10,1250,705,27,1928,364,114,92249517.28,Overstock,7.21,1928,Valid
INVT003115,PO003115,P0097,WH009,2026-04-19,239,722,284,677,197,84,46557256.15,Normal,2.5300000000000002,677,Valid
INVT003116,PO003116,P0283,WH008,2026-02-12,966,945,164,1747,321,33,88468149.88,Overstock,8.59,1747,Valid
INVT003117,PO003117,P0095,WH006,2025-07-15,1515,586,664,1437,393,151,40360472.94,Normal,6.92,1437,Valid
INVT003118,PO003118,P0104,WH009,2026-02-26,186,857,457,586,297,48,13592949.76,Normal,2.19,586,Valid
INVT003119,PO003119,P0145,WH008,2026-05-27,99,885,471,513,30,79,32663607.75,Overstock,2.52,513,Valid
INVT003120,PO003120,P0072,WH005,2026-04-25,725,798,848,675,290,216,4722576.75,Normal,2.9,675,Valid
INVT003121,PO003121,P0100,WH005,2025-02-21,436,368,246,558,311,64,430084.08,Normal,2.4,558,Valid
INVT003122,PO003122,P0018,WH006,2025-07-13,112,125,85,152,357,159,4448322.56,Reorder,0.73,152,Valid
INVT003123,PO003123,P0120,WH008,2025-12-29,841,976,423,1394,236,214,101118557.5,Overstock,6.85,1394,Valid
INVT003124,PO003124,P0140,WH005,2025-01-20,1469,305,425,1349,462,58,87101651.93,Normal,5.8100000000000005,1349,Valid
INVT003125,PO003125,P0163,WH006,2026-04-08,629,874,106,1397,201,83,74999286.12,Overstock,6.73,1397,Valid
INVT003126,PO003126,P0293,WH006,2025-08-15,399,413,191,621,212,211,26612495.46,Normal,2.99,621,Valid
INVT003127,PO003127,P0121,WH008,2025-03-17,463,221,284,400,119,200,6502728.0,Normal,1.97,400,Valid
INVT003128,PO003128,P0143,WH008,2025-05-04,87,371,28,430,36,230,36189178.4,Overstock,2.11,430,Valid
INVT003129,PO003129,P0097,WH009,2025-11-26,479,659,421,717,197,84,50504239.59,Normal,2.68,717,Valid
INVT003130,PO003130,P0109,WH006,2025-03-28,525,562,673,414,373,189,23987118.6,Normal,1.99,414,Valid
INVT003131,PO003131,P0140,WH006,2026-04-12,1320,663,931,1052,462,58,63135748.44,Normal,5.07,1052,Valid
INVT003132,PO003132,P0115,WH009,2025-05-10,288,324,258,354,150,154,10280152.92,Normal,1.32,354,Valid
INVT003133,PO003133,P0146,WH008,2026-06-21,191,663,71,783,52,166,49412506.95,Overstock,3.85,783,Valid
INVT003134,PO003134,P0057,WH006,2025-06-04,110,757,734,133,45,53,5082818.44,Normal,0.64,133,Valid
INVT003135,PO003135,P0297,WH009,2025-03-24,603,229,240,592,364,12,15601195.04,Normal,2.21,592,Valid
INVT003136,PO003136,P0144,WH010,2025-01-24,686,420,225,881,391,246,36804189.07,Normal,3.04,881,Valid
INVT003137,PO003137,P0220,WH005,2025-01-27,19,653,82,590,30,160,54048484.0,Overstock,2.54,590,Valid
INVT003138,PO003138,P0151,WH008,2025-04-06,985,64,52,997,390,115,6886019.78,Normal,4.9,997,Valid
INVT003139,PO003139,P0144,WH008,2025-06-25,1293,209,150,1352,391,246,54892984.64,Normal,6.65,1352,Valid
INVT003140,PO003140,P0245,WH006,2026-01-28,356,660,517,499,190,168,26823350.79,Normal,2.4,499,Valid
INVT003141,PO003141,P0165,WH010,2026-03-05,146,765,255,656,491,224,31947619.84,Normal,2.27,656,Valid
INVT003142,PO003142,P0232,WH007,2025-05-25,257,356,4,609,293,69,21419364.33,Normal,10.56,609,Valid
INVT003143,PO003143,P0103,WH008,2025-09-24,402,10,0,412,161,185,8531708.36,Normal,2.03,412,Valid
INVT003144,PO003144,P0075,WH009,2025-04-13,48,435,340,143,105,160,3385577.91,Normal,0.53,143,Valid
INVT003145,PO003145,P0218,WH007,2025-02-06,69,464,255,278,52,176,12184053.34,Overstock,4.82,278,Valid
INVT003146,PO003146,P0023,WH008,2025-11-17,140,980,756,364,301,65,6494830.16,Normal,1.79,364,Valid
INVT003147,PO003147,P0068,WH006,2025-07-17,53,939,670,322,409,202,1759910.32,Reorder,1.55,322,Valid
INVT003148,PO003148,P0265,WH008,2025-09-09,62,523,646,0,167,227,0.0,Stockout,0.0,0,Valid
INVT003149,PO003149,P0158,WH010,2025-08-01,514,253,15,752,298,222,25403515.04,Normal,2.6,752,Valid
INVT003150,PO003150,P0048,WH008,2025-08-28,860,574,392,1042,370,99,77266602.82,Normal,5.12,1042,Valid
INVT003151,PO003151,P0081,WH010,2025-11-16,474,933,363,1044,211,168,28682407.08,Normal,3.61,1044,Valid
INVT003152,PO003152,P0106,WH008,2026-07-09,738,976,655,1059,213,184,17182306.77,Normal,5.21,1059,Valid
INVT003153,PO003153,P0236,WH005,2026-07-31,845,23,22,846,480,237,55956343.5,Normal,3.64,846,Valid
INVT003154,PO003154,P0240,WH005,2025-12-02,1267,604,290,1581,378,29,134022587.4,Normal,6.8,1581,Valid
INVT003155,PO003155,P0053,WH010,2026-04-06,3,869,186,686,53,166,24966277.14,Overstock,2.37,686,Valid
INVT003156,PO003156,P0001,WH008,2025-07-24,857,612,343,1126,364,114,47384298.22,Normal,5.54,1126,Valid
INVT003157,PO003157,P0017,WH008,2026-05-01,206,460,654,12,419,65,950164.32,Reorder,0.06,12,Valid
INVT003158,PO003158,P0294,WH005,2025-03-16,360,544,666,238,481,19,10915762.9,Reorder,1.02,238,Valid
INVT003159,PO003159,P0151,WH005,2025-04-11,818,131,178,771,390,115,4717718.16,Normal,3.32,771,Valid
INVT003160,PO003160,P0064,WH007,2025-09-09,180,452,162,470,499,106,36403530.4,Reorder,8.15,470,Valid
INVT003161,PO003161,P0277,WH010,2026-01-13,88,658,873,0,33,25,0.0,Stockout,0.0,0,Valid
INVT003162,PO003162,P0088,WH008,2026-05-28,931,234,85,1080,384,57,25491790.8,Normal,5.31,1080,Valid
INVT003163,PO003163,P0041,WH006,2025-08-05,1095,198,259,1034,372,143,35284050.56,Normal,4.98,1034,Valid
INVT003164,PO003164,P0234,WH009,2025-04-30,569,923,558,934,150,113,21794124.12,Overstock,3.49,934,Valid
INVT003165,PO003165,P0019,WH009,2026-06-30,369,151,169,351,417,37,15641033.85,Reorder,1.31,351,Valid
INVT003166,PO003166,P0028,WH009,2025-03-21,94,196,239,51,29,232,723921.54,Normal,0.19,51,Valid
INVT003167,PO003167,P0122,WH010,2025-11-22,698,23,31,690,208,225,31428271.8,Normal,2.38,690,Valid
INVT003168,PO003168,P0127,WH007,2025-02-25,1129,355,125,1359,369,148,91422824.67,Normal,23.57,1359,Valid
INVT003169,PO003169,P0292,WH008,2025-07-28,1187,470,400,1257,355,98,74906980.59,Normal,6.18,1257,Valid
INVT003170,PO003170,P0116,WH008,2026-07-23,155,276,354,77,51,95,5587715.98,Normal,0.38,77,Valid
INVT003171,PO003171,P0281,WH005,2025-12-29,80,19,23,76,94,20,4281748.04,Reorder,0.33,76,Valid
INVT003172,PO003172,P0082,WH005,2025-06-12,465,844,275,1034,151,103,61577295.34,Overstock,4.45,1034,Valid
INVT003173,PO003173,P0006,WH005,2025-01-10,16,347,422,0,205,68,0.0,Stockout,0.0,0,Valid
INVT003174,PO003174,P0041,WH007,2025-04-18,1037,257,59,1235,372,143,41696144.1,Normal,21.41,1235,Valid
INVT003175,PO003175,P0191,WH005,2025-11-20,779,833,576,1036,429,204,76561632.84,Normal,4.46,1036,Valid
INVT003176,PO003176,P0032,WH009,2025-08-30,511,838,863,486,237,188,9361297.98,Normal,1.82,486,Valid
INVT003177,PO003177,P0153,WH005,2026-07-12,654,936,951,639,441,216,19326241.89,Normal,2.75,639,Valid
INVT003178,PO003178,P0293,WH009,2026-07-27,630,590,838,382,212,211,16098988.9,Normal,1.43,382,Valid
INVT003179,PO003179,P0207,WH010,2026-05-18,98,693,840,0,32,142,0.0,Stockout,0.0,0,Valid
INVT003180,PO003180,P0140,WH006,2025-07-22,1638,711,620,1729,462,58,116296464.8,Normal,8.33,1729,Valid
INVT003181,PO003181,P0168,WH006,2026-06-23,155,813,831,137,156,80,11458015.55,Reorder,0.66,137,Valid
INVT003182,PO003182,P0214,WH008,2026-06-19,442,787,658,571,124,156,13128186.47,Normal,2.81,571,Valid
INVT003183,PO003183,P0030,WH008,2025-05-22,315,670,606,379,258,168,29170576.38,Normal,1.8599999999999999,379,Valid
INVT003184,PO003184,P0054,WH009,2025-10-27,14,410,503,0,114,156,0.0,Stockout,0.0,0,Valid
INVT003185,PO003185,P0114,WH008,2026-01-04,249,524,474,299,70,236,21737509.3,Normal,1.47,299,Valid
INVT003186,PO003186,P0043,WH009,2025-05-24,368,612,633,347,466,119,8294479.8,Reorder,1.3,347,Valid
INVT003187,PO003187,P0161,WH005,2025-01-15,19,645,185,479,40,242,22113461.31,Overstock,2.06,479,Valid
INVT003188,PO003188,P0134,WH010,2026-01-17,218,495,667,46,245,14,671361.72,Reorder,0.16,46,Valid
INVT003189,PO003189,P0141,WH005,2026-05-07,14,691,262,443,230,103,11536030.1,Normal,1.9100000000000001,443,Valid
INVT003190,PO003190,P0084,WH005,2026-05-14,372,138,91,419,239,88,15955645.7,Normal,1.8,419,Valid
INVT003191,PO003191,P0137,WH008,2026-04-19,30,511,5,536,180,28,9032714.88,Normal,2.64,536,Valid
INVT003192,PO003192,P0111,WH009,2025-06-09,59,973,639,393,40,62,5696020.17,Overstock,1.47,393,Valid
INVT003193,PO003193,P0266,WH006,2025-12-18,1188,898,617,1469,470,103,109761476.5,Normal,7.08,1469,Valid
INVT003194,PO003194,P0189,WH006,2026-05-28,4,333,341,0,72,109,0.0,Stockout,0.0,0,Valid
INVT003195,PO003195,P0142,WH007,2025-11-09,1043,354,320,1077,301,101,61805863.62,Normal,18.68,1077,Valid
INVT003196,PO003196,P0152,WH006,2025-02-20,1117,682,836,963,360,101,31108174.2,Normal,4.64,963,Valid
INVT003197,PO003197,P0190,WH008,2025-04-24,868,836,52,1652,238,85,112472967.3,Overstock,8.12,1652,Valid
INVT003198,PO003198,P0164,WH009,2026-05-06,785,534,6,1313,419,83,103801079.5,Normal,4.91,1313,Valid
INVT003199,PO003199,P0090,WH005,2025-04-22,158,24,23,159,76,160,13973775.42,Normal,0.68,159,Valid
INVT003200,PO003200,P0076,WH010,2025-09-01,1162,277,229,1210,315,60,84668503.7,Normal,4.18,1210,Valid
INVT003201,PO003201,P0098,WH008,2025-05-09,242,614,142,714,256,35,15720623.52,Normal,3.51,714,Valid
INVT003202,PO003202,P0081,WH006,2025-10-27,362,899,965,296,211,168,9337944.56,Normal,1.43,296,Valid
INVT003203,PO003203,P0280,WH007,2026-02-26,763,631,13,1381,269,158,48804153.32,Overstock,23.95,1381,Valid
INVT003204,PO003204,P0264,WH005,2025-07-17,481,864,838,507,126,166,7381646.22,Normal,2.18,507,Valid
INVT003205,PO003205,P0187,WH007,2025-07-07,239,90,104,225,114,24,9394906.5,Normal,3.9,225,Valid
INVT003206,PO003206,P0201,WH007,2026-05-16,88,566,771,0,47,245,0.0,Stockout,0.0,0,Valid
INVT003207,PO003207,P0232,WH005,2026-02-05,1077,617,889,805,293,69,28756242.2,Normal,3.46,805,Valid
INVT003208,PO003208,P0129,WH007,2025-12-27,197,624,91,730,126,140,14397461.5,Overstock,12.66,730,Valid
INVT003209,PO003209,P0202,WH008,2025-02-27,858,92,126,824,297,174,26711014.72,Normal,4.05,824,Valid
INVT003210,PO003210,P0269,WH009,2025-01-14,866,631,135,1362,252,243,107379385.4,Overstock,5.09,1362,Valid
INVT003211,PO003211,P0182,WH005,2026-01-19,360,945,555,750,293,195,15557377.5,Normal,3.23,750,Valid
INVT003212,PO003212,P0194,WH009,2026-03-29,92,40,48,84,145,42,5780813.64,Reorder,0.31,84,Valid
INVT003213,PO003213,P0136,WH005,2026-05-06,1139,948,578,1509,441,74,51148294.41,Normal,6.49,1509,Valid
INVT003214,PO003214,P0182,WH009,2026-06-05,913,771,83,1601,293,195,34360437.86,Overstock,5.98,1601,Valid
INVT003215,PO003215,P0283,WH005,2026-06-04,1022,510,644,888,321,33,47674269.12,Normal,3.8200000000000003,888,Valid
INVT003216,PO003216,P0205,WH009,2026-02-12,21,716,935,0,480,72,0.0,Stockout,0.0,0,Valid
INVT003217,PO003217,P0240,WH008,2025-10-13,1439,641,433,1647,378,29,143731219.5,Normal,8.1,1647,Valid
INVT003218,PO003218,P0021,WH008,2026-05-25,139,347,399,87,254,131,2147687.22,Reorder,0.43,87,Valid
INVT003219,PO003219,P0288,WH005,2025-10-31,89,641,672,58,42,71,1932626.12,Normal,0.25,58,Valid
INVT003220,PO003220,P0204,WH010,2025-11-15,287,966,873,380,309,156,28443748.6,Normal,1.31,380,Valid
INVT003221,PO003221,P0151,WH008,2026-03-11,618,562,24,1156,390,115,7263922.52,Normal,5.68,1156,Valid
INVT003222,PO003222,P0098,WH008,2025-02-13,757,517,750,524,256,35,9908672.32,Normal,2.58,524,Valid
INVT003223,PO003223,P0188,WH006,2025-05-04,1201,232,338,1095,324,165,2290553.85,Normal,5.27,1095,Valid
INVT003224,PO003224,P0116,WH006,2025-06-08,147,645,633,159,51,95,11738997.03,Normal,0.77,159,Valid
INVT003225,PO003225,P0147,WH007,2026-06-22,179,263,333,109,335,66,9224652.56,Reorder,1.8900000000000001,109,Valid
INVT003226,PO003226,P0108,WH010,2025-05-31,373,236,185,424,217,213,16159793.28,Normal,1.46,424,Valid
INVT003227,PO003227,P0023,WH005,2025-05-29,50,166,39,177,301,65,3057967.05,Reorder,0.76,177,Valid
INVT003228,PO003228,P0186,WH009,2026-07-02,19,780,495,304,147,34,21572530.08,Normal,1.1400000000000001,304,Valid
INVT003229,PO003229,P0113,WH008,2025-04-30,31,795,13,813,63,183,46272935.64,Overstock,4.0,813,Valid
INVT003230,PO003230,P0175,WH008,2025-09-12,1145,338,326,1157,455,79,7617121.07,Normal,5.69,1157,Valid
INVT003231,PO003231,P0014,WH005,2025-07-25,9,680,432,257,31,150,5680630.34,Overstock,1.11,257,Valid
INVT003232,PO003232,P0061,WH008,2025-10-25,875,706,168,1413,232,52,58774045.86,Overstock,6.95,1413,Valid
INVT003233,PO003233,P0260,WH009,2025-04-18,1125,628,560,1193,341,72,31993074.69,Normal,4.46,1193,Valid
INVT003234,PO003234,P0130,WH008,2025-01-12,381,870,540,711,173,58,20452334.49,Normal,3.5,711,Valid
INVT003235,PO003235,P0094,WH005,2026-03-28,276,778,934,120,216,65,3041504.4,Reorder,0.52,120,Valid
INVT003236,PO003236,P0061,WH010,2025-11-17,292,421,412,301,232,52,12298495.79,Normal,1.04,301,Valid
INVT003237,PO003237,P0227,WH006,2025-12-31,275,39,41,273,109,237,7253492.61,Normal,1.31,273,Valid
INVT003238,PO003238,P0125,WH007,2025-01-25,141,484,193,432,177,14,5438784.96,Normal,7.49,432,Valid
INVT003239,PO003239,P0164,WH007,2025-04-28,1455,993,823,1625,419,83,130313836.3,Normal,28.18,1625,Valid
INVT003240,PO003240,P0089,WH009,2025-02-04,1459,490,166,1783,390,162,53650380.85,Normal,6.66,1783,Valid
INVT003241,PO003241,P0024,WH005,2026-04-20,992,407,375,1024,413,147,28736235.52,Normal,4.41,1024,Valid
INVT003242,PO003242,P0131,WH008,2025-07-23,342,405,514,233,393,68,5417881.43,Reorder,1.15,233,Valid
INVT003243,PO003243,P0200,WH010,2026-07-29,148,614,867,0,422,173,0.0,Stockout,0.0,0,Valid
INVT003244,PO003244,P0262,WH005,2026-05-29,516,270,351,435,159,57,32761054.95,Normal,1.87,435,Valid
INVT003245,PO003245,P0005,WH005,2025-03-18,1,359,141,219,145,104,7898786.88,Normal,0.9400000000000001,219,Valid
INVT003246,PO003246,P0267,WH005,2026-04-06,998,462,680,780,309,30,8170468.8,Normal,3.36,780,Valid
INVT003247,PO003247,P0293,WH010,2025-10-04,786,827,551,1062,212,211,50143476.96,Overstock,3.67,1062,Valid
INVT003248,PO003248,P0090,WH007,2025-10-14,258,70,71,257,76,160,20153251.24,Normal,4.46,257,Valid
INVT003249,PO003249,P0004,WH006,2025-07-06,121,822,279,664,310,85,47903390.24,Normal,3.2,664,Valid
