PO_ID,PO_Date,Supplier_ID,Product_ID,Warehouse_ID,Contract_ID,Supply_Type,Quantity,Unit_Cost_INR,Subtotal_INR,Freight_INR,Import_Duty_Percent,Import_Duty_INR,Tax_INR,Total_PO_Value_INR,Currency,Exchange_Rate_to_INR,Shipping_Mode,Expected_Delivery_Date,Actual_Receipt_Date,Delay_Days,Approval_Status,PO_Status,Calculated_Subtotal
PO002935,09-04-2026,S0233,P0144,WH005,CT00178,International,207,46295,9583065,318079.96,8.92,854809.4,766505.45,11522459.81,AUD,54,Sea,25-04-2026,25-04-2026,0,Approved,Cancelled,9583065
PO002936,11-11-2025,S0211,P0191,WH007,CT00395,International,421,83026.45,34954135.45,648642.82,7.33,2562138.13,3046999.73,41211916.13,AED,22.7,Air,20-11-2025,23-11-2025,3,Approved,Delivered,34954135.45
PO002937,13-08-2025,S0145,P0024,WH008,CT00275,International,547,25616.16,14012039.52,193631.22,3.83,536661.11,947392.49,15689724.34,AED,22.7,Rail,27-08-2025,29-08-2025,2,Approved,Cancelled,14012039.52
PO002938,02-02-2026,S0181,P0272,WH007,CT00099,International,898,66062.35,59323990.3,1908189.64,14.24,8447736.22,3496165.11,73176081.27,AED,22.7,Rail,10-02-2026,11-02-2026,1,Approved,Delivered,59323990.3
PO002939,25-03-2026,S0219,P0233,WH006,No Contract,International,836,39609.26,33113341.36,487894.75,12.05,3990157.63,4174473.64,41765867.38,EUR,90.5,Sea,19-04-2026,21-04-2026,2,Pending,Delivered,33113341.36
PO002940,30-05-2025,S0200,P0204,WH008,CT00516,International,807,76985.52,62127314.64,769277.79,11.29,7014173.82,7680194.73,77590960.98,EUR,90.5,Air,20-06-2025,20-06-2025,0,Approved,Delivered,62127314.64
PO002941,31-03-2026,S0205,P0297,WH010,CT00491,International,846,26793.26,22667097.96,248283.8,7.85,1779367.19,2947246.78,27641995.73,AED,22.7,Sea,02-05-2026,04-05-2026,2,Approved,Delivered,22667097.96
PO002942,08-02-2025,S0197,P0041,WH005,CT00457,International,233,33446.45,7793022.85,133656.99,11.41,889183.91,1025320.77,9841184.52,AUD,54,Air,18-02-2025,19-02-2025,1,Pending,Delivered,7793022.85
PO002943,10-08-2025,S0200,P0021,WH005,CT00192,International,804,29486.54,23707178.16,392329.86,11.31,2681281.85,1861386.24,28642176.11,EUR,90.5,Road,26-08-2025,26-08-2025,0,Approved,Cancelled,23707178.16
PO002944,10-04-2025,S0206,P0044,WH010,CT00061,International,482,56955.18,27452396.76,656627.63,16.4,4502193.07,3205709.6,35816927.06,GBP,106,Road,26-04-2025,26-04-2025,0,Pending,Delivered,27452396.76
PO002945,11-03-2025,S0220,P0289,WH008,CT00188,International,211,33238.45,7013312.95,283148.71,3.48,244063.29,632542.48,8173067.43,CNY,11.6,Road,08-04-2025,08-04-2025,0,Pending,Partially Delivered,7013312.95
PO002946,05-08-2025,S0131,P0011,WH010,CT00401,International,959,61584.64,59059669.76,798694.17,9.31,5498455.25,4473980.68,69830799.86,GBP,106,Rail,02-09-2025,03-09-2025,1,Approved,Delivered,59059669.76
PO002947,04-03-2025,S0186,P0086,WH010,CT00113,International,268,46024.76,12334635.68,149347.26,3.7,456381.52,706726.48,13647090.94,EUR,90.5,Road,21-03-2025,23-03-2025,2,Pending,Partially Delivered,12334635.68
PO002948,08-03-2025,S0171,P0091,WH008,CT00006,International,642,31114.73,19975656.66,345275.67,10.4,2077468.29,1933717.42,24332118.04,GBP,106,Road,28-03-2025,28-03-2025,0,Pending,Delivered,19975656.66
PO002949,23-05-2025,S0133,P0064,WH010,CT00090,International,651,83044.52,54061982.52,1012450.34,14.77,7984954.82,4945445.96,68004833.64,EUR,90.5,Rail,17-06-2025,17-06-2025,0,Approved,Cancelled,54061982.52
PO002950,10-05-2026,S0206,P0206,WH009,CT00061,International,169,78155.35,13208254.15,593001.87,17.31,2286348.79,935748.26,17023353.07,GBP,106,Rail,20-05-2026,20-05-2026,0,Pending,Delivered,13208254.15
PO002951,18-05-2025,S0153,P0097,WH009,CT00539,International,881,77195.72,68009429.32,2429817.25,10.92,7426629.68,5927472.73,83793348.98,EUR,90.5,Sea,21-06-2025,21-06-2025,0,Approved,Delivered,68009429.32
PO002952,04-01-2026,S0212,P0223,WH008,CT00522,International,943,2260.05,2131227.15,71729.52,2.11,44968.89,220768.08,2468693.64,AUD,54,Road,28-01-2026,29-01-2026,1,Approved,Delivered,2131227.15
PO002953,03-10-2025,S0205,P0213,WH007,CT00491,International,432,59238.96,25591230.72,384684.02,2.72,696081.48,1335296.7,28007292.92,AED,22.7,Sea,26-10-2025,29-10-2025,3,Pending,Partially Delivered,25591230.72
PO002954,01-03-2026,S0168,P0179,WH009,CT00505,International,906,7808.05,7074093.3,163627.43,2.72,192415.34,534130.96,7964267.03,EUR,90.5,Road,12-03-2026,14-03-2026,2,Pending,Cancelled,7074093.3
PO002955,10-01-2025,S0191,P0277,WH007,CT00496,International,639,77281.3,49382750.7,1792694.93,4.21,2079013.8,5898404.48,59152863.91,EUR,90.5,Sea,21-01-2025,23-01-2025,2,Approved,Partially Delivered,49382750.7
PO002956,12-01-2026,S0172,P0118,WH006,CT00540,International,188,76151.12,14316410.56,636485.96,13.03,1865428.3,1412038.72,18230363.54,AUD,54,Rail,27-01-2026,28-01-2026,1,Approved,Delivered,14316410.56
PO002957,24-02-2026,S0146,P0289,WH008,CT00245,International,371,38170.84,14161381.64,477855.32,9.1,1288685.73,864504.54,16792427.23,EUR,90.5,Sea,27-03-2026,27-03-2026,0,Pending,Delivered,14161381.64
PO002958,07-06-2026,S0177,P0191,WH009,CT00360,International,307,74299.67,22809998.69,737860.9,2.97,677456.96,1989231.21,26214547.76,EUR,90.5,Sea,25-06-2026,25-06-2026,0,Approved,Partially Delivered,22809998.69
PO002959,04-05-2025,S0239,P0113,WH008,CT00291,International,33,54491.58,1798222.14,53314.3,7.34,131989.51,134084.64,2117610.59,SGD,62,Road,13-05-2025,13-05-2025,0,Pending,Delivered,1798222.14
PO002960,10-09-2025,S0134,P0076,WH009,CT00195,International,988,74128.38,73238839.44,1824418.17,4.86,3559407.6,4603379.86,83226045.07,GBP,106,Rail,05-10-2025,05-10-2025,0,Approved,Partially Delivered,73238839.44
PO002961,04-11-2025,S0246,P0122,WH008,CT00331,International,794,51261.89,40701940.66,1133186.23,16.2,6593714.39,2673144.13,51101985.41,USD,83.5,Air,26-11-2025,26-11-2025,0,Approved,Delivered,40701940.66
PO002962,26-01-2026,S0214,P0086,WH006,CT00528,International,862,44582.45,38430071.9,725073.2,13.99,5376367.06,4921342.12,49452854.28,EUR,90.5,Road,19-02-2026,19-02-2026,0,Pending,Cancelled,38430071.9
PO002963,28-06-2026,S0133,P0010,WH005,CT00090,International,747,8854.24,6614117.28,170809.76,9.98,660088.9,838161.75,8283177.69,EUR,90.5,Rail,17-07-2026,17-07-2026,0,Approved,Cancelled,6614117.28
PO002964,21-10-2025,S0204,P0188,WH006,CT00262,International,693,2110.88,1462839.84,11859.42,2.48,36278.43,138505.08,1649482.77,JPY,0.56,Rail,14-11-2025,14-11-2025,0,Approved,Delivered,1462839.84
PO002965,12-12-2025,S0189,P0242,WH005,CT00463,International,603,11101.75,6694355.25,55445.04,2.13,142589.77,556958.84,7449348.9,EUR,90.5,Sea,08-01-2026,08-01-2026,0,Pending,Cancelled,6694355.25
PO002966,20-12-2025,S0223,P0193,WH006,No Contract,International,278,26995.51,7504751.78,278940.58,11.82,887061.66,629058.75,9299812.77,AED,22.7,Sea,02-01-2026,10-01-2026,8,Approved,Partially Delivered,7504751.78
PO002967,20-06-2026,S0211,P0123,WH010,CT00395,International,476,46210.06,21995988.56,123377.62,10.8,2375566.76,2235881.98,26730814.92,AED,22.7,Air,27-06-2026,27-06-2026,0,Approved,Delivered,21995988.56
PO002968,31-03-2025,S0180,P0065,WH007,CT00196,International,266,43189.14,11488311.24,270997.84,10.57,1214314.5,921100.33,13894723.91,JPY,0.56,Sea,06-05-2025,06-05-2025,0,Approved,Delivered,11488311.24
PO002969,19-04-2026,S0190,P0028,WH005,CT00416,International,284,14920.36,4237382.24,59733.23,16.74,709337.79,475511.84,5481965.1,SGD,62,Rail,23-04-2026,23-04-2026,0,Approved,Delivered,4237382.24
PO002970,29-08-2025,S0127,P0234,WH010,CT00456,International,904,21372.23,19320495.92,309623.06,8.4,1622921.66,1296011.08,22549051.72,AED,22.7,Rail,25-09-2025,26-09-2025,1,Pending,Delivered,19320495.92
PO002971,11-09-2025,S0233,P0136,WH010,CT00178,International,897,38979.8,34964880.6,986359.7,17.81,6227245.23,3246435.83,45424921.36,AUD,54,Air,02-10-2025,02-10-2025,0,Pending,Partially Delivered,34964880.6
PO002972,24-04-2026,S0179,P0109,WH010,CT00066,International,363,61282.3,22245474.9,240496.99,14.55,3236716.6,2000856.36,27723544.85,GBP,106,Air,09-05-2026,21-05-2026,12,Approved,Delivered,22245474.9
PO002973,07-04-2025,S0159,P0282,WH006,CT00535,International,637,39343.69,25061930.53,298170.59,3.68,922279.04,2774329.55,29056709.71,USD,83.5,Road,05-05-2025,07-05-2025,2,Pending,Delivered,25061930.53
PO002974,10-07-2025,S0208,P0216,WH006,CT00205,International,709,47524.75,33695047.75,548466.05,11.32,3814279.41,2517528.51,40575321.72,GBP,106,Rail,29-07-2025,01-08-2025,3,Pending,Delivered,33695047.75
PO002975,15-03-2025,S0151,P0025,WH007,CT00334,International,619,13146.95,8137962.05,86205.55,8.07,656733.54,684215.9,9565117.04,USD,83.5,Road,30-03-2025,04-04-2025,5,Approved,Delivered,8137962.05
PO002976,27-03-2026,S0206,P0126,WH010,CT00236,International,508,59753.89,30354976.12,154056.62,13.02,3952217.89,3947827.55,38409078.18,GBP,106,Air,10-04-2026,10-04-2026,0,Approved,Cancelled,30354976.12
PO002977,17-08-2025,S0199,P0065,WH007,CT00302,International,232,40820.68,9470397.76,217320.2,3.73,353245.84,1061502.9,11102466.7,EUR,90.5,Sea,18-09-2025,19-09-2025,1,Approved,Delivered,9470397.76
PO002978,10-11-2025,S0162,P0090,WH006,CT00062,International,758,82560.81,62581093.98,2047923.15,17.29,10820271.15,8132563.98,83581852.26,CNY,11.6,Rail,23-11-2025,26-11-2025,3,Approved,Delivered,62581093.98
PO002979,13-01-2026,S0180,P0292,WH010,CT00196,International,195,60279.73,11754547.35,430707.45,6.34,745238.3,1132095.26,14062588.36,JPY,0.56,Rail,18-02-2026,20-02-2026,2,Approved,Cancelled,11754547.35
PO002980,22-11-2025,S0127,P0138,WH009,CT00104,International,580,61008.55,35384959,415009.17,3.97,1404782.87,2185858.07,39390609.11,AED,22.7,Air,20-12-2025,21-12-2025,1,Approved,Delivered,35384959
PO002981,05-08-2025,S0144,P0292,WH006,CT00030,International,593,60408.62,35822311.66,1044262.07,17.14,6139944.22,5011005.11,48017523.06,GBP,106,Road,21-08-2025,29-08-2025,8,Approved,Delivered,35822311.66
PO002982,08-01-2026,S0227,P0004,WH009,No Contract,International,237,68476.83,16229008.71,386166.34,15.78,2560937.57,1452812.2,20628924.82,EUR,90.5,Air,13-01-2026,13-01-2026,0,Approved,Delivered,16229008.71
PO002983,12-01-2026,S0146,P0057,WH005,CT00245,International,209,43253.15,9039908.35,246409.95,11.59,1047725.38,817381.74,11151425.42,EUR,90.5,Sea,11-02-2026,11-02-2026,0,Approved,Partially Delivered,9039908.35
PO002984,24-01-2025,S0131,P0051,WH008,CT00401,International,287,5703.18,1636812.66,62346.7,2.91,47631.25,156331.45,1903122.06,GBP,106,Air,14-02-2025,16-02-2025,2,Pending,Cancelled,1636812.66
PO002985,02-04-2026,S0216,P0223,WH007,CT00316,International,426,2303.85,981440.1,41553.29,13.69,134359.15,122046.16,1279398.7,SGD,62,Road,25-04-2026,25-04-2026,0,Approved,Delivered,981440.1
PO002986,05-05-2026,S0221,P0151,WH010,CT00430,International,797,6532.94,5206753.18,53349.17,9.74,507137.76,632554.97,6399795.08,EUR,90.5,Sea,07-06-2026,07-06-2026,0,Pending,Delivered,5206753.18
PO002987,29-12-2025,S0205,P0202,WH006,CT00491,International,178,28552.78,5082394.84,175165.95,16.31,828938.6,362021.01,6448520.4,AED,22.7,Sea,22-01-2026,23-01-2026,1,Approved,Cancelled,5082394.84
PO002988,15-12-2025,S0149,P0209,WH007,CT00110,International,308,86442.74,26624363.92,856762.21,14.95,3980342.41,2248779.77,33710248.31,SGD,62,Rail,06-01-2026,07-01-2026,1,Approved,Cancelled,26624363.92
PO002989,17-01-2025,S0151,P0119,WH006,CT00334,International,967,2353.63,2275960.21,18955.08,8.63,196415.37,270477.12,2761807.78,USD,83.5,Road,11-02-2025,11-02-2025,0,Approved,Delivered,2275960.21
PO002990,28-12-2025,S0217,P0225,WH009,CT00440,International,430,75804.41,32595896.3,1113989.17,5.91,1926417.47,1937143.05,37573445.99,USD,83.5,Sea,14-01-2026,15-01-2026,1,Pending,Cancelled,32595896.3
PO002991,22-12-2025,S0235,P0147,WH010,CT00167,International,276,79970.86,22071957.36,471015.02,5.16,1138913,1792760.06,25474645.44,CNY,11.6,Air,11-01-2026,12-01-2026,1,Approved,Partially Delivered,22071957.36
PO002992,19-04-2025,S0215,P0074,WH006,CT00365,International,802,53610.37,42995516.74,1123294.24,7.1,3052681.69,4849119.47,52020612.14,AED,22.7,Rail,22-04-2025,22-04-2025,0,Approved,Delivered,42995516.74
PO002993,27-04-2025,S0178,P0239,WH009,CT00056,International,421,53313.51,22444987.71,495438.49,10.85,2435281.17,2065706.01,27441413.38,JPY,0.56,Road,12-05-2025,17-05-2025,5,Approved,Cancelled,22444987.71
PO002994,10-09-2025,S0147,P0255,WH007,CT00079,International,719,52957.61,38076521.59,522576.29,15.06,5734324.15,2324990.04,46658412.07,EUR,90.5,Rail,06-10-2025,07-10-2025,1,Pending,Partially Delivered,38076521.59
PO002995,05-05-2026,S0204,P0292,WH010,CT00262,International,897,58950.35,52878463.95,2020125.09,7.63,4034626.8,2988701.2,61921917.04,JPY,0.56,Rail,29-05-2026,01-06-2026,3,Approved,Delivered,52878463.95
PO002996,13-12-2025,S0211,P0007,WH006,CT00395,International,713,58842.78,41954902.14,1531249.63,8.37,3511625.31,5522109.32,52519886.4,AED,22.7,Rail,26-12-2025,29-12-2025,3,Approved,Delivered,41954902.14
PO002997,15-06-2025,S0164,P0245,WH010,CT00580,International,189,48495.14,9165581.46,188164.39,12.74,1167695.08,836517.76,11357958.69,SGD,62,Rail,30-06-2025,30-06-2025,0,Pending,Cancelled,9165581.46
PO002998,29-10-2025,S0180,P0181,WH005,CT00196,International,302,3310.33,999719.66,44918.21,15.83,158255.62,80253.79,1283147.28,JPY,0.56,Rail,01-12-2025,02-12-2025,1,Pending,Delivered,999719.66
PO002999,10-04-2025,S0175,P0098,WH008,CT00248,International,384,19213.33,7377918.72,185614.83,7.34,541539.23,578001.11,8683073.89,CNY,11.6,Air,12-04-2025,12-04-2025,0,Approved,Delivered,7377918.72
PO003000,03-06-2025,S0197,P0112,WH010,CT00321,International,407,21693.88,8829409.16,228693.84,9.3,821135.05,842724.42,10721962.47,AUD,54,Road,14-06-2025,14-06-2025,0,Approved,Delivered,8829409.16
PO003001,28-10-2025,S0147,P0237,WH008,CT00050,International,444,25698.74,11410240.56,458926.48,12.15,1386344.23,1079511.74,14335023.01,EUR,90.5,Road,17-11-2025,17-11-2025,0,Approved,Partially Delivered,11410240.56
PO003002,08-04-2025,S0239,P0130,WH006,CT00291,International,76,26625.62,2023547.12,65059.64,17.21,348252.46,200799.7,2637658.92,SGD,62,Sea,18-04-2025,18-04-2025,0,Approved,Partially Delivered,2023547.12
PO003003,08-01-2025,S0167,P0009,WH007,CT00285,International,24,40716.17,977188.08,16929.62,17.45,170519.32,103972.01,1268609.03,USD,83.5,Air,23-01-2025,23-01-2025,0,Approved,Partially Delivered,977188.08
PO003004,13-01-2026,S0193,P0102,WH007,CT00038,International,769,52534.62,40399122.78,629457.65,13.69,5530639.91,4443100.15,51002320.49,AUD,54,Sea,26-01-2026,27-01-2026,1,Approved,Cancelled,40399122.78
PO003005,26-02-2026,S0171,P0181,WH007,CT00006,International,458,3257.32,1491852.56,36484.98,13.1,195432.69,130437.31,1854207.54,GBP,106,Rail,15-03-2026,15-03-2026,0,Pending,Delivered,1491852.56
PO003006,21-10-2025,S0207,P0234,WH006,CT00230,International,218,23608.41,5146633.38,38809.37,14.65,753981.79,569334.88,6508759.42,EUR,90.5,Rail,07-11-2025,07-11-2025,0,Approved,Delivered,5146633.38
PO003007,25-03-2026,S0198,P0196,WH005,CT00567,International,718,64446.59,46272651.62,1394338.38,10.14,4692046.87,5349606.15,57708643.02,EUR,90.5,Road,18-04-2026,18-04-2026,0,Pending,Delivered,46272651.62
PO003008,23-04-2025,S0149,P0168,WH007,CT00336,International,179,81369.7,14565176.3,458556.44,8.63,1256974.71,1069676.59,17350384.04,SGD,62,Road,15-05-2025,15-05-2025,0,Pending,Partially Delivered,14565176.3
PO003009,21-03-2025,S0172,P0052,WH010,CT00540,International,49,16782.38,822336.62,33721,10.11,83138.23,99352.27,1038548.12,AUD,54,Road,05-04-2025,05-04-2025,0,Approved,Cancelled,822336.62
PO003010,26-05-2025,S0188,P0166,WH008,CT00084,International,23,18887.46,434411.58,11776.93,10.62,46134.51,27137.51,519460.53,GBP,106,Air,19-06-2025,20-06-2025,1,Approved,Delivered,434411.58
PO003011,31-01-2026,S0207,P0154,WH008,CT00230,International,527,33189.41,17490819.07,342170.2,17.99,3146598.35,2064088.72,23043676.34,EUR,90.5,Rail,16-02-2026,16-02-2026,0,Approved,Delivered,17490819.07
PO003012,05-03-2026,S0190,P0071,WH009,CT00416,International,987,34458.07,34010115.09,951068.54,13.29,4519944.3,2408224.12,41889352.05,SGD,62,Rail,14-03-2026,17-03-2026,3,Approved,Partially Delivered,34010115.09
PO003013,09-03-2026,S0210,P0187,WH009,CT00264,International,248,36492.83,9050221.84,174964.43,14.03,1269746.12,683074.76,11178007.15,EUR,90.5,Rail,18-03-2026,19-03-2026,1,Approved,Delivered,9050221.84
PO003014,24-12-2025,S0176,P0110,WH005,CT00501,International,332,19711.75,6544301,157341.72,13.19,863193.3,799851.17,8364687.19,GBP,106,Air,15-01-2026,15-01-2026,0,Pending,Delivered,6544301
PO003015,26-09-2025,S0155,P0192,WH005,CT00437,International,277,42960.39,11900028.03,139533.22,14.66,1744544.11,1145022.57,14929127.93,AUD,54,Sea,11-10-2025,11-10-2025,0,Approved,Cancelled,11900028.03
PO003016,13-07-2025,S0201,P0139,WH008,CT00226,International,850,70517.92,59940232,1465446.36,5.55,3326682.88,5680051.1,70412412.34,EUR,90.5,Air,08-08-2025,08-08-2025,0,Approved,Delivered,59940232
PO003017,06-01-2026,S0174,P0059,WH007,CT00327,International,352,57831.43,20356663.36,914803.93,7.94,1616319.07,2274749.4,25162535.76,SGD,62,Rail,28-01-2026,30-01-2026,2,Approved,Cancelled,20356663.36
PO003018,22-03-2026,S0182,P0198,WH007,CT00078,International,139,75629.99,10512568.61,391157.3,6.92,727469.75,764539.89,12395735.55,JPY,0.56,Air,20-04-2026,20-04-2026,0,Approved,Delivered,10512568.61
PO003019,30-07-2025,S0216,P0166,WH007,CT00316,International,533,19716.49,10508889.17,169071.29,12.44,1307305.81,965290.25,12950556.52,SGD,62,Rail,26-08-2025,26-08-2025,0,Approved,Delivered,10508889.17
PO003020,08-07-2025,S0127,P0120,WH007,CT00104,International,236,80437.47,18983242.92,152196.79,11.1,2107139.96,1257040.66,22499620.33,AED,22.7,Sea,05-08-2025,08-08-2025,3,Approved,Delivered,18983242.92
PO003021,17-04-2025,S0127,P0250,WH006,CT00456,International,325,63833.1,20745757.5,848367.77,14.16,2937599.26,1518695.27,26050419.8,AED,22.7,Sea,09-05-2025,10-05-2025,1,Pending,Delivered,20745757.5
PO003022,01-09-2025,S0130,P0137,WH008,CT00257,International,415,16467.69,6834091.35,97401.69,14.58,996410.52,937266.86,8865170.42,SGD,62,Air,22-09-2025,25-09-2025,3,Pending,Delivered,6834091.35
PO003023,06-02-2026,S0243,P0102,WH007,CT00263,International,601,56873.48,34180961.48,897018.18,8.21,2806256.94,2006221.75,39890458.35,CNY,11.6,Air,07-03-2026,07-03-2026,0,Approved,Delivered,34180961.48
PO003024,22-05-2026,S0169,P0029,WH010,CT00287,International,359,56468.27,20272108.93,220708.94,6.98,1414993.2,1436020.97,23343832.04,AUD,54,Rail,16-06-2026,17-06-2026,1,Approved,Delivered,20272108.93
PO003025,17-01-2025,S0244,P0206,WH009,CT00119,International,656,81040.24,53162397.44,2272962.62,7.28,3870222.53,2986237.73,62291820.32,EUR,90.5,Rail,04-02-2025,04-02-2025,0,Approved,Cancelled,53162397.44
PO003026,26-08-2025,S0133,P0091,WH009,CT00273,International,698,35675.26,24901331.48,375924.32,14.44,3595752.27,2700835.09,31573843.16,EUR,90.5,Sea,15-09-2025,15-09-2025,0,Approved,Partially Delivered,24901331.48
PO003027,17-04-2026,S0192,P0095,WH006,CT00388,International,839,24289.14,20378588.46,389511.86,12.07,2459695.63,2768157.83,25995953.78,JPY,0.56,Sea,18-05-2026,23-05-2026,5,Pending,Delivered,20378588.46
PO003028,09-02-2026,S0192,P0245,WH007,CT00319,International,371,46782.97,17356481.87,150925.07,9.14,1586382.44,2044357.84,21138147.22,JPY,0.56,Road,17-03-2026,17-03-2026,0,Approved,Cancelled,17356481.87
PO003029,07-04-2026,S0156,P0011,WH010,CT00181,International,719,59850.3,43032365.7,1357318.06,4.86,2091372.97,2566217.13,49047273.86,CNY,11.6,Air,18-04-2026,20-04-2026,2,Approved,Partially Delivered,43032365.7
PO003030,24-06-2025,S0163,P0225,WH009,CT00596,International,248,73372.94,18196489.12,805988.18,5.76,1048117.77,1856435.17,21907030.24,JPY,0.56,Rail,20-07-2025,21-07-2025,1,Approved,Delivered,18196489.12
PO003031,15-07-2025,S0126,P0292,WH006,CT00268,International,974,60173.26,58608755.24,518925.99,8.17,4788335.3,6331169.93,70247186.46,EUR,90.5,Rail,25-07-2025,25-07-2025,0,Approved,Partially Delivered,58608755.24
PO003032,19-02-2026,S0166,P0158,WH010,CT00139,International,372,33076.08,12304301.76,424620.8,2.63,323603.14,797213.88,13849739.58,EUR,90.5,Sea,25-02-2026,25-02-2026,0,Approved,Cancelled,12304301.76
PO003033,14-06-2026,S0160,P0214,WH006,CT00338,International,697,25816.78,17994295.66,331575.03,4.03,725170.12,1864114.08,20915154.89,CNY,11.6,Road,23-06-2026,23-06-2026,0,Approved,Delivered,17994295.66
PO003034,02-09-2025,S0157,P0227,WH010,CT00304,International,220,29706.71,6535476.2,264515.53,4.75,310435.12,580884.62,7691311.47,AUD,54,Air,02-10-2025,04-10-2025,2,Pending,Cancelled,6535476.2
PO003035,31-03-2025,S0207,P0013,WH005,CT00301,International,407,16878.07,6869374.49,295168.11,7.69,528254.9,593038.67,8285836.17,EUR,90.5,Air,18-04-2025,18-04-2025,0,Approved,Partially Delivered,6869374.49
PO003036,24-08-2025,S0213,P0247,WH009,CT00499,International,858,29881.54,25638361.32,491362.32,3.79,971693.89,1390652.4,28492069.93,AED,22.7,Air,30-08-2025,02-09-2025,3,Approved,Delivered,25638361.32
