Invoice_ID,PO_ID,Supplier_ID,Invoice_Date,Receipt_Date,Due_Date,Invoice_Amount_INR,Currency,Exchange_Rate_to_INR,Payment_Status,Paid_Date,Matching_Status,Invoice_Approval_Status
INV002963,PO002963,S0133,2026-06-28,2026-07-17,2026-08-31,8283177.69,EUR,90.5,Overdue,,Three-Way Match,Approved
INV002964,PO002964,S0204,2025-10-21,2025-11-14,2026-01-13,1649482.77,JPY,0.56,Paid,2026-01-03,Manual Review,Approved
INV002965,PO002965,S0189,2025-12-12,2026-01-08,2026-02-22,7449348.9,EUR,90.5,Paid,2026-02-14,Three-Way Match,Approved
INV002966,PO002966,S0223,2025-12-20,2026-01-10,2026-02-09,9299812.77,AED,22.7,Partially Paid,,Three-Way Match,Pending
INV002967,PO002967,S0211,2026-06-20,2026-06-27,2026-07-27,26730814.92,AED,22.7,Paid,2026-07-22,Three-Way Match,Approved
INV002968,PO002968,S0180,2025-03-31,2025-05-06,2025-08-04,13894723.91,JPY,0.56,Pending,,Manual Review,Approved
INV002969,PO002969,S0190,2026-04-19,2026-04-23,2026-06-22,5481965.1,SGD,62.0,Paid,2026-06-14,Three-Way Match,Approved
INV002970,PO002970,S0127,2025-08-29,2025-09-26,2025-12-25,22549051.72,AED,22.7,Paid,2025-12-25,Three-Way Match,Approved
INV002971,PO002971,S0233,2025-09-11,2025-10-02,2025-12-31,45424921.36,AUD,54.0,Overdue,,Three-Way Match,Pending
INV002972,PO002972,S0179,2026-04-24,2026-05-21,2026-07-20,27723544.85,GBP,106.0,Pending,,Three-Way Match,Approved
INV002973,PO002973,S0159,2025-04-07,2025-05-07,2025-06-06,29056709.71,USD,83.5,Paid,2025-06-02,Three-Way Match,Approved
INV002974,PO002974,S0208,2025-07-10,2025-08-01,2025-09-30,40575321.72,GBP,106.0,Paid,2025-09-21,Three-Way Match,Approved
INV002975,PO002975,S0151,2025-03-15,2025-04-04,2025-06-03,9565117.04,USD,83.5,Paid,2025-05-24,Manual Review,Pending
INV002976,PO002976,S0206,2026-03-27,2026-04-10,2026-05-25,38409078.18,GBP,106.0,Paid,2026-05-21,Manual Review,Approved
INV002977,PO002977,S0199,2025-08-17,2025-09-19,2025-11-03,11102466.7,EUR,90.5,Partially Paid,,Three-Way Match,Approved
INV002978,PO002978,S0162,2025-11-10,2025-11-26,2026-02-24,83581852.26,CNY,11.6,Paid,2026-02-19,Manual Review,Approved
INV002979,PO002979,S0180,2026-01-13,2026-02-20,2026-05-21,14062588.36,JPY,0.56,Pending,,Manual Review,Approved
INV002980,PO002980,S0127,2025-11-22,2025-12-21,2026-02-04,39390609.11,AED,22.7,Paid,2026-01-28,Three-Way Match,Pending
INV002981,PO002981,S0144,2025-08-05,2025-08-29,2025-10-13,48017523.06,GBP,106.0,Partially Paid,,Three-Way Match,Approved
INV002982,PO002982,S0227,2026-01-08,2026-01-13,2026-02-27,20628924.82,EUR,90.5,Paid,2026-02-24,Manual Review,Pending
INV002983,PO002983,S0146,2026-01-12,2026-02-11,2026-03-28,11151425.42,EUR,90.5,Overdue,,Three-Way Match,Approved
INV002984,PO002984,S0131,2025-01-24,2025-02-16,2025-04-02,1903122.06,GBP,106.0,Paid,2025-03-28,Manual Review,Approved
INV002985,PO002985,S0216,2026-04-02,2026-04-25,2026-06-09,1279398.7,SGD,62.0,Paid,2026-06-08,Three-Way Match,Approved
INV002986,PO002986,S0221,2026-05-05,2026-06-07,2026-08-06,6399795.08,EUR,90.5,Paid,2026-08-01,Three-Way Match,Approved
INV002987,PO002987,S0205,2025-12-29,2026-01-23,2026-02-22,6448520.4,AED,22.7,Paid,2026-02-20,Three-Way Match,Pending
INV002988,PO002988,S0149,2025-12-15,2026-01-07,2026-04-07,33710248.31,SGD,62.0,Pending,,Manual Review,Approved
INV002989,PO002989,S0151,2025-01-17,2025-02-11,2025-05-12,2761807.78,USD,83.5,Paid,2025-05-06,Manual Review,Approved
INV002990,PO002990,S0217,2025-12-28,2026-01-15,2026-04-15,37573445.99,USD,83.5,Paid,2026-04-09,Manual Review,Approved
INV002991,PO002991,S0235,2025-12-22,2026-01-12,2026-02-11,25474645.44,CNY,11.6,Paid,2026-02-08,Three-Way Match,Approved
INV002992,PO002992,S0215,2025-04-19,2025-04-22,2025-05-22,52020612.14,AED,22.7,Paid,2025-05-22,Manual Review,Approved
INV002993,PO002993,S0178,2025-04-27,2025-05-17,2025-06-16,27441413.38,JPY,0.56,Paid,2025-06-15,Three-Way Match,Approved
INV002994,PO002994,S0147,2025-09-10,2025-10-07,2026-01-05,46658412.07,EUR,90.5,Paid,2026-01-01,Three-Way Match,Approved
INV002995,PO002995,S0204,2026-05-05,2026-06-01,2026-07-01,61921917.04,JPY,0.56,Paid,2026-06-23,Three-Way Match,Approved
INV002996,PO002996,S0211,2025-12-13,2025-12-29,2026-01-28,52519886.4,AED,22.7,Paid,2026-01-25,Three-Way Match,Approved
INV002997,PO002997,S0164,2025-06-15,2025-06-30,2025-08-29,11357958.69,SGD,62.0,Paid,2025-08-27,Manual Review,Pending
INV002998,PO002998,S0180,2025-10-29,2025-12-02,2026-01-01,1283147.28,JPY,0.56,Paid,2025-12-27,Three-Way Match,Approved
INV002999,PO002999,S0175,2025-04-10,2025-04-12,2025-05-12,8683073.89,CNY,11.6,Paid,2025-05-08,Manual Review,Approved
INV003000,PO003000,S0197,2025-06-03,2025-06-14,2025-09-12,10721962.47,AUD,54.0,Pending,,Three-Way Match,Pending
INV003001,PO003001,S0147,2025-10-28,2025-11-17,2026-01-01,14335023.01,EUR,90.5,Paid,2026-01-01,Three-Way Match,Approved
INV003002,PO003002,S0239,2025-04-08,2025-04-18,2025-06-02,2637658.92,SGD,62.0,Paid,2025-06-01,Three-Way Match,Approved
INV003003,PO003003,S0167,2025-01-08,2025-01-23,2025-03-24,1268609.03,USD,83.5,Paid,2025-03-20,Three-Way Match,Pending
INV003004,PO003004,S0193,2026-01-13,2026-01-27,2026-03-13,51002320.49,AUD,54.0,Pending,,Three-Way Match,Pending
INV003005,PO003005,S0171,2026-02-26,2026-03-15,2026-05-14,1854207.54,GBP,106.0,Paid,2026-05-08,Three-Way Match,Approved
INV003006,PO003006,S0207,2025-10-21,2025-11-07,2025-12-22,6508759.42,EUR,90.5,Pending,,Manual Review,Approved
INV003007,PO003007,S0198,2026-03-25,2026-04-18,2026-06-02,57708643.02,EUR,90.5,Paid,2026-05-29,Manual Review,Approved
INV003008,PO003008,S0149,2025-04-23,2025-05-15,2025-07-14,17350384.04,SGD,62.0,Partially Paid,,Manual Review,Approved
INV003009,PO003009,S0172,2025-03-21,2025-04-05,2025-06-04,1038548.12,AUD,54.0,Pending,,Three-Way Match,Pending
INV003010,PO003010,S0188,2025-05-26,2025-06-20,2025-08-19,519460.53,GBP,106.0,Pending,,Three-Way Match,Approved
INV003011,PO003011,S0207,2026-01-31,2026-02-16,2026-04-17,23043676.34,EUR,90.5,Overdue,,Manual Review,Pending
INV003012,PO003012,S0190,2026-03-05,2026-03-17,2026-05-16,41889352.05,SGD,62.0,Paid,2026-05-12,Three-Way Match,Approved
INV003013,PO003013,S0210,2026-03-09,2026-03-19,2026-04-18,11178007.15,EUR,90.5,Paid,2026-04-16,Three-Way Match,Pending
INV003014,PO003014,S0176,2025-12-24,2026-01-15,2026-02-14,8364687.19,GBP,106.0,Paid,2026-02-13,Manual Review,Pending
INV003015,PO003015,S0155,2025-09-26,2025-10-11,2025-11-25,14929127.93,AUD,54.0,Paid,2025-11-15,Manual Review,Pending
INV003016,PO003016,S0201,2025-07-13,2025-08-08,2025-11-06,70412412.34,EUR,90.5,Overdue,,Three-Way Match,Approved
INV003017,PO003017,S0174,2026-01-06,2026-01-30,2026-03-01,25162535.76,SGD,62.0,Overdue,,Manual Review,Approved
INV003018,PO003018,S0182,2026-03-22,2026-04-20,2026-05-20,12395735.55,JPY,0.56,Paid,2026-05-11,Manual Review,Approved
INV003019,PO003019,S0216,2025-07-30,2025-08-26,2025-10-25,12950556.52,SGD,62.0,Paid,2025-10-24,Manual Review,Approved
INV003020,PO003020,S0127,2025-07-08,2025-08-08,2025-11-06,22499620.33,AED,22.7,Paid,2025-11-06,Three-Way Match,Pending
INV003021,PO003021,S0127,2025-04-17,2025-05-10,2025-06-09,26050419.8,AED,22.7,Partially Paid,,Three-Way Match,Approved
INV003022,PO003022,S0130,2025-09-01,2025-09-25,2025-11-24,8865170.42,SGD,62.0,Paid,2025-11-22,Three-Way Match,Pending
INV003023,PO003023,S0243,2026-02-06,2026-03-07,2026-04-06,39890458.35,CNY,11.6,Paid,2026-04-06,Manual Review,Approved
INV003024,PO003024,S0169,2026-05-22,2026-06-17,2026-07-17,23343832.04,AUD,54.0,Paid,2026-07-08,Three-Way Match,Pending
INV003025,PO003025,S0244,2025-01-17,2025-02-04,2025-03-21,62291820.32,EUR,90.5,Paid,2025-03-20,Manual Review,Approved
INV003026,PO003026,S0133,2025-08-26,2025-09-15,2025-10-15,31573843.16,EUR,90.5,Paid,2025-10-15,Three-Way Match,Pending
INV003027,PO003027,S0192,2026-04-17,2026-05-23,2026-07-07,25995953.78,JPY,0.56,Paid,2026-07-05,Manual Review,Approved
INV003028,PO003028,S0192,2026-02-09,2026-03-17,2026-05-16,21138147.22,JPY,0.56,Paid,2026-05-13,Three-Way Match,Pending
INV003029,PO003029,S0156,2026-04-07,2026-04-20,2026-06-04,49047273.86,CNY,11.6,Pending,,Three-Way Match,Pending
INV003030,PO003030,S0163,2025-06-24,2025-07-21,2025-08-20,21907030.24,JPY,0.56,Paid,2025-08-12,Manual Review,Approved
INV003031,PO003031,S0126,2025-07-15,2025-07-25,2025-09-23,70247186.46,EUR,90.5,Paid,2025-09-16,Three-Way Match,Approved
INV003032,PO003032,S0166,2026-02-19,2026-02-25,2026-04-26,13849739.58,EUR,90.5,Paid,2026-04-26,Three-Way Match,Approved
INV003033,PO003033,S0160,2026-06-14,2026-06-23,2026-08-07,20915154.89,CNY,11.6,Paid,2026-07-30,Manual Review,Approved
INV003034,PO003034,S0157,2025-09-02,2025-10-04,2025-11-18,7691311.47,AUD,54.0,Paid,2025-11-11,Three-Way Match,Pending
INV003035,PO003035,S0207,2025-03-31,2025-04-18,2025-05-18,8285836.17,EUR,90.5,Overdue,,Manual Review,Approved
INV003036,PO003036,S0213,2025-08-24,2025-09-02,2025-10-17,28492069.93,AED,22.7,Paid,2025-10-09,Three-Way Match,Approved
INV003037,PO003037,S0135,2025-09-11,2025-10-02,2025-12-31,3549106.09,EUR,90.5,Partially Paid,,Manual Review,Approved
INV003038,PO003038,S0223,2025-06-10,2025-06-14,2025-07-29,1277891.83,AED,22.7,Paid,2025-07-28,Three-Way Match,Approved
INV003039,PO003039,S0167,2026-03-30,2026-04-20,2026-05-20,22651935.88,USD,83.5,Paid,2026-05-15,Manual Review,Approved
INV003040,PO003040,S0209,2025-07-12,2025-08-06,2025-09-05,5132116.78,CNY,11.6,Paid,2025-08-31,Manual Review,Approved
INV003041,PO003041,S0201,2025-04-09,2025-05-01,2025-06-15,15947838.52,EUR,90.5,Paid,2025-06-15,Three-Way Match,Approved
INV003042,PO003042,S0206,2026-02-16,2026-03-07,2026-04-21,34098689.7,GBP,106.0,Paid,2026-04-17,Manual Review,Approved
INV003043,PO003043,S0235,2026-06-19,2026-07-11,2026-08-10,26737258.7,CNY,11.6,Paid,2026-08-01,Three-Way Match,Pending
INV003044,PO003044,S0190,2025-05-31,2025-06-11,2025-09-09,10143702.42,SGD,62.0,Paid,2025-09-03,Manual Review,Approved
INV003045,PO003045,S0131,2026-04-29,2026-05-26,2026-06-25,58583363.97,GBP,106.0,Pending,,Three-Way Match,Approved
INV003046,PO003046,S0183,2025-12-09,2025-12-27,2026-03-27,21593432.15,USD,83.5,Paid,2026-03-26,Three-Way Match,Approved
INV003047,PO003047,S0127,2025-08-04,2025-08-27,2025-09-26,16159587.3,AED,22.7,Paid,2025-09-23,Three-Way Match,Approved
INV003048,PO003048,S0247,2025-07-26,2025-09-01,2025-10-31,4848655.0,EUR,90.5,Paid,2025-10-30,Three-Way Match,Approved
INV003049,PO003049,S0151,2026-05-05,2026-05-25,2026-07-09,47127697.19,USD,83.5,Paid,2026-06-30,Three-Way Match,Approved
INV003050,PO003050,S0224,2025-02-07,2025-02-24,2025-04-25,23145455.92,AUD,54.0,Pending,,Three-Way Match,Approved
INV003051,PO003051,S0215,2026-06-09,2026-06-18,2026-09-16,26116746.75,AED,22.7,Paid,2026-09-16,Three-Way Match,Approved
INV003052,PO003052,S0170,2025-04-01,2025-04-19,2025-07-18,20557835.02,JPY,0.56,Paid,2025-07-17,Manual Review,Approved
INV003053,PO003053,S0172,2025-04-13,2025-04-26,2025-06-25,86546444.55,AUD,54.0,Paid,2025-06-25,Three-Way Match,Approved
INV003054,PO003054,S0245,2026-04-21,2026-05-06,2026-08-04,44449988.77,JPY,0.56,Paid,2026-07-26,Manual Review,Pending
INV003055,PO003055,S0162,2025-09-16,2025-10-04,2025-11-03,4724336.98,CNY,11.6,Pending,,Three-Way Match,Approved
INV003056,PO003056,S0177,2025-03-02,2025-03-23,2025-05-22,21752321.51,EUR,90.5,Paid,2025-05-17,Manual Review,Pending
INV003057,PO003057,S0197,2025-12-22,2026-01-10,2026-02-24,14994690.96,AUD,54.0,Pending,,Manual Review,Approved
INV003058,PO003058,S0240,2026-05-18,2026-06-18,2026-09-16,28921534.7,JPY,0.56,Paid,2026-09-16,Three-Way Match,Approved
INV003059,PO003059,S0239,2026-05-04,2026-05-13,2026-06-12,12699669.44,SGD,62.0,Paid,2026-06-10,Three-Way Match,Pending
INV003060,PO003060,S0152,2026-06-01,2026-06-18,2026-08-02,41065999.71,SGD,62.0,Paid,2026-07-24,Three-Way Match,Approved
INV003061,PO003061,S0220,2025-06-19,2025-07-24,2025-10-22,1057413.06,CNY,11.6,Paid,2025-10-14,Manual Review,Approved
INV003062,PO003062,S0171,2025-09-15,2025-10-01,2025-10-31,1172620.91,GBP,106.0,Paid,2025-10-27,Manual Review,Approved
INV003063,PO003063,S0163,2025-01-05,2025-01-31,2025-03-02,9940516.01,JPY,0.56,Paid,2025-02-22,Three-Way Match,Pending
INV003064,PO003064,S0209,2026-02-24,2026-03-20,2026-05-19,25128762.71,CNY,11.6,Partially Paid,,Manual Review,Pending
INV003065,PO003065,S0227,2025-07-03,2025-07-16,2025-10-14,98524.88,EUR,90.5,Pending,,Manual Review,Pending
INV003066,PO003066,S0249,2025-01-26,2025-02-13,2025-04-14,2873328.27,GBP,106.0,Paid,2025-04-12,Three-Way Match,Approved
INV003067,PO003067,S0153,2025-02-06,2025-03-17,2025-05-01,52610763.86,EUR,90.5,Paid,2025-04-27,Three-Way Match,Approved
INV003068,PO003068,S0237,2026-03-31,2026-04-21,2026-06-05,78524406.72,USD,83.5,Pending,,Three-Way Match,Approved
INV003069,PO003069,S0135,2025-04-06,2025-04-26,2025-06-10,54985434.17,EUR,90.5,Paid,2025-06-02,Three-Way Match,Approved
INV003070,PO003070,S0236,2026-06-06,2026-07-04,2026-10-02,59450491.61,EUR,90.5,Paid,2026-09-30,Manual Review,Approved
INV003071,PO003071,S0231,2025-11-01,2025-11-13,2026-02-11,8820761.73,SGD,62.0,Paid,2026-02-04,Three-Way Match,Approved
INV003072,PO003072,S0239,2025-03-01,2025-03-04,2025-04-03,23557756.2,SGD,62.0,Paid,2025-03-26,Three-Way Match,Pending
INV003073,PO003073,S0144,2025-12-11,2025-12-31,2026-01-30,26564848.58,GBP,106.0,Paid,2026-01-22,Three-Way Match,Pending
INV003074,PO003074,S0189,2025-05-02,2025-05-25,2025-06-24,37410843.26,EUR,90.5,Paid,2025-06-20,Three-Way Match,Approved
INV003075,PO003075,S0148,2025-12-17,2026-01-04,2026-02-18,24985748.25,AED,22.7,Pending,,Three-Way Match,Approved
INV003076,PO003076,S0228,2026-05-21,2026-06-07,2026-09-05,14063690.42,SGD,62.0,Paid,2026-09-01,Manual Review,Pending
INV003077,PO003077,S0181,2026-01-15,2026-01-31,2026-04-01,52496980.83,AED,22.7,Paid,2026-03-31,Manual Review,Approved
INV003078,PO003078,S0171,2025-02-26,2025-03-12,2025-06-10,21782112.65,GBP,106.0,Paid,2025-06-02,Manual Review,Approved
INV003079,PO003079,S0147,2025-10-31,2025-11-20,2026-01-04,28909249.97,EUR,90.5,Pending,,Manual Review,Pending
INV003080,PO003080,S0226,2025-12-06,2026-01-08,2026-04-08,7817744.14,SGD,62.0,Paid,2026-04-06,Manual Review,Approved
INV003081,PO003081,S0141,2025-11-14,2025-11-29,2026-01-13,6131528.75,AED,22.7,Paid,2026-01-03,Three-Way Match,Approved
INV003082,PO003082,S0189,2026-08-04,2026-08-31,2026-10-30,70960199.05,EUR,90.5,Paid,2026-10-27,Three-Way Match,Approved
INV003083,PO003083,S0222,2025-07-15,2025-08-05,2025-11-03,31704929.46,AED,22.7,Paid,2025-10-30,Manual Review,Approved
INV003084,PO003084,S0175,2026-03-09,2026-03-19,2026-05-03,26580578.69,CNY,11.6,Partially Paid,,Manual Review,Approved
INV003085,PO003085,S0141,2026-08-03,2026-08-11,2026-11-09,93043274.67,AED,22.7,Paid,2026-11-03,Three-Way Match,Approved
INV003086,PO003086,S0173,2026-05-26,2026-06-01,2026-07-31,42265212.38,AUD,54.0,Pending,,Three-Way Match,Approved
INV003087,PO003087,S0150,2025-11-29,2025-12-25,2026-01-24,3324674.06,SGD,62.0,Paid,2026-01-23,Three-Way Match,Approved
INV003088,PO003088,S0229,2025-10-11,2025-10-27,2026-01-25,16244892.33,EUR,90.5,Pending,,Three-Way Match,Approved
INV003089,PO003089,S0179,2026-06-25,2026-07-11,2026-09-09,49648900.72,GBP,106.0,Paid,2026-09-02,Three-Way Match,Approved
INV003090,PO003090,S0209,2025-03-08,2025-04-11,2025-05-11,3069702.65,CNY,11.6,Paid,2025-05-02,Manual Review,Approved
INV003091,PO003091,S0153,2025-10-07,2025-11-05,2025-12-20,12187424.05,EUR,90.5,Pending,,Three-Way Match,Approved
INV003092,PO003092,S0204,2025-10-24,2025-11-18,2026-01-02,15461187.38,JPY,0.56,Paid,2025-12-31,Manual Review,Approved
INV003093,PO003093,S0191,2026-06-21,2026-07-01,2026-07-31,29253966.46,EUR,90.5,Overdue,,Three-Way Match,Approved
INV003094,PO003094,S0151,2025-10-01,2025-10-24,2025-12-23,5928826.28,USD,83.5,Paid,2025-12-16,Three-Way Match,Approved
INV003095,PO003095,S0165,2025-10-12,2025-11-10,2026-02-08,26981457.31,USD,83.5,Paid,2026-02-01,Manual Review,Pending
INV003096,PO003096,S0182,2025-04-05,2025-04-23,2025-05-23,76106612.91,JPY,0.56,Pending,,Three-Way Match,Pending
INV003097,PO003097,S0178,2025-07-29,2025-08-16,2025-11-14,38830923.02,JPY,0.56,Paid,2025-11-13,Manual Review,Pending
INV003098,PO003098,S0240,2026-07-29,2026-08-26,2026-10-25,39425047.76,JPY,0.56,Paid,2026-10-21,Three-Way Match,Pending
INV003099,PO003099,S0197,2025-06-06,2025-06-23,2025-09-21,13769826.61,AUD,54.0,Paid,2025-09-21,Three-Way Match,Pending
INV003100,PO003100,S0147,2026-07-26,2026-08-12,2026-11-10,84246900.01,EUR,90.5,Paid,2026-11-04,Manual Review,Approved
INV003101,PO003101,S0155,2025-09-25,2025-09-30,2025-10-30,33174605.62,AUD,54.0,Paid,2025-10-24,Three-Way Match,Pending
INV003102,PO003102,S0235,2026-06-30,2026-07-20,2026-09-03,35861765.47,CNY,11.6,Pending,,Three-Way Match,Approved
INV003103,PO003103,S0228,2026-01-05,2026-01-28,2026-04-28,19458593.31,SGD,62.0,Paid,2026-04-23,Three-Way Match,Approved
INV003104,PO003104,S0244,2025-05-12,2025-06-07,2025-07-22,19763320.18,EUR,90.5,Paid,2025-07-20,Manual Review,Pending
INV003105,PO003105,S0199,2025-03-12,2025-04-08,2025-07-07,35426192.09,EUR,90.5,Paid,2025-07-05,Three-Way Match,Pending
INV003106,PO003106,S0195,2025-06-30,2025-08-10,2025-09-24,27069446.92,AUD,54.0,Paid,2025-09-18,Three-Way Match,Approved
INV003107,PO003107,S0194,2025-01-15,2025-01-28,2025-04-28,21969815.89,USD,83.5,Paid,2025-04-23,Three-Way Match,Approved
INV003108,PO003108,S0146,2026-01-04,2026-02-06,2026-05-07,80389475.94,EUR,90.5,Paid,2026-04-27,Three-Way Match,Approved
INV003109,PO003109,S0197,2025-08-04,2025-08-13,2025-09-27,65772731.35,AUD,54.0,Paid,2025-09-19,Three-Way Match,Pending
INV003110,PO003110,S0236,2025-04-02,2025-04-21,2025-05-21,27576240.88,EUR,90.5,Partially Paid,,Three-Way Match,Pending
INV003111,PO003111,S0126,2026-03-01,2026-03-19,2026-06-17,50946134.53,EUR,90.5,Paid,2026-06-11,Three-Way Match,Pending
INV003112,PO003112,S0186,2026-02-01,2026-02-16,2026-04-02,21755653.18,EUR,90.5,Paid,2026-03-26,Three-Way Match,Approved
INV003113,PO003113,S0226,2025-12-19,2026-01-15,2026-02-14,23948317.04,SGD,62.0,Paid,2026-02-09,Three-Way Match,Approved
INV003114,PO003114,S0210,2025-08-10,2025-08-24,2025-11-22,41436651.39,EUR,90.5,Paid,2025-11-15,Three-Way Match,Approved
INV003115,PO003115,S0200,2026-04-19,2026-05-12,2026-07-11,59889091.15,EUR,90.5,Paid,2026-07-02,Three-Way Match,Pending
INV003116,PO003116,S0168,2026-02-12,2026-03-03,2026-06-01,61978420.07,EUR,90.5,Paid,2026-05-25,Manual Review,Approved
INV003117,PO003117,S0236,2025-07-15,2025-08-01,2025-08-31,21232207.33,EUR,90.5,Paid,2025-08-21,Three-Way Match,Approved
INV003118,PO003118,S0248,2026-02-26,2026-03-13,2026-04-27,25318451.1,GBP,106.0,Paid,2026-04-18,Manual Review,Approved
INV003119,PO003119,S0151,2026-05-27,2026-06-13,2026-09-11,71026077.24,USD,83.5,Paid,2026-09-09,Three-Way Match,Pending
INV003120,PO003120,S0215,2026-04-25,2026-05-07,2026-06-06,7378771.69,AED,22.7,Partially Paid,,Manual Review,Pending
INV003121,PO003121,S0186,2025-02-21,2025-03-11,2025-05-10,332287.15,EUR,90.5,Paid,2025-05-03,Three-Way Match,Approved
INV003122,PO003122,S0219,2025-07-13,2025-08-03,2025-09-17,4353715.07,EUR,90.5,Paid,2025-09-09,Three-Way Match,Pending
INV003123,PO003123,S0230,2025-12-29,2026-01-15,2026-03-01,88500077.48,EUR,90.5,Paid,2026-02-26,Manual Review,Approved
INV003124,PO003124,S0227,2025-01-20,2025-01-24,2025-02-23,21696836.88,EUR,90.5,Paid,2025-02-19,Three-Way Match,Approved
INV003125,PO003125,S0205,2026-04-08,2026-05-08,2026-06-07,56288258.81,AED,22.7,Paid,2026-06-05,Manual Review,Pending
INV003126,PO003126,S0136,2025-08-15,2025-09-21,2025-10-21,22598597.8,EUR,90.5,Paid,2025-10-14,Three-Way Match,Approved
INV003127,PO003127,S0199,2025-03-17,2025-04-14,2025-06-13,4714582.63,EUR,90.5,Paid,2025-06-10,Manual Review,Pending
INV003128,PO003128,S0153,2025-05-04,2025-06-10,2025-07-10,37145982.53,EUR,90.5,Paid,2025-07-02,Three-Way Match,Approved
INV003129,PO003129,S0224,2025-11-26,2025-12-10,2026-03-10,54090937.67,AUD,54.0,Paid,2026-03-09,Manual Review,Approved
INV003130,PO003130,S0221,2025-03-28,2025-04-26,2025-05-26,38701791.84,EUR,90.5,Paid,2025-05-20,Three-Way Match,Approved
INV003131,PO003131,S0146,2026-04-12,2026-05-06,2026-07-05,44627655.61,EUR,90.5,Overdue,,Manual Review,Pending
INV003132,PO003132,S0168,2025-05-10,2025-05-22,2025-06-21,11230800.14,EUR,90.5,Paid,2025-06-13,Manual Review,Approved
INV003133,PO003133,S0248,2026-06-21,2026-06-27,2026-09-25,47277866.8,GBP,106.0,Paid,2026-09-18,Manual Review,Approved
INV003134,PO003134,S0210,2025-06-04,2025-06-22,2025-07-22,37326680.84,EUR,90.5,Paid,2025-07-22,Three-Way Match,Pending
INV003135,PO003135,S0225,2025-03-24,2025-04-24,2025-07-23,7418050.65,USD,83.5,Paid,2025-07-13,Three-Way Match,Approved
INV003136,PO003136,S0247,2025-01-24,2025-02-24,2025-03-26,21138773.23,EUR,90.5,Paid,2025-03-23,Three-Way Match,Approved
INV003137,PO003137,S0243,2025-01-27,2025-02-20,2025-05-21,76607775.38,CNY,11.6,Paid,2025-05-21,Three-Way Match,Approved
INV003138,PO003138,S0231,2025-04-06,2025-04-28,2025-05-28,547002.58,SGD,62.0,Paid,2025-05-19,Three-Way Match,Approved
INV003139,PO003139,S0180,2025-06-25,2025-07-31,2025-09-14,10325198.77,JPY,0.56,Paid,2025-09-11,Three-Way Match,Approved
INV003140,PO003140,S0192,2026-01-28,2026-02-23,2026-04-24,43049516.03,JPY,0.56,Pending,,Manual Review,Pending
INV003141,PO003141,S0180,2026-03-05,2026-03-30,2026-05-14,48464181.96,JPY,0.56,Pending,,Manual Review,Approved
INV003142,PO003142,S0129,2025-05-25,2025-06-14,2025-09-12,15087569.81,USD,83.5,Paid,2025-09-11,Manual Review,Pending
INV003143,PO003143,S0235,2025-09-24,2025-10-13,2025-12-12,247254.86,CNY,11.6,Paid,2025-12-09,Three-Way Match,Approved
INV003144,PO003144,S0136,2025-04-13,2025-05-11,2025-07-10,12159189.88,EUR,90.5,Paid,2025-07-10,Three-Way Match,Approved
